year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2010,hyundai,sonata,limited v6,sedan,automatic,5npeu4af6ah631294,fl,23,64529.0,green,tan,jenkins hyundai,9275,9000,18-12-2014
2010,infiniti,qx56,base,suv,automatic,5n3za0nd1an900784,ga,34,86297.0,black,black,diamond lt,21700,21000,18-12-2014
2010,jeep,liberty,limited,suv,automatic,1j4pn5gk0aw149490,mi,48,51668.0,black,black,kevins marysville auto sales inc,14850,15500,18-12-2014
2010,jeep,wrangler,unlimited sport,suv,automatic,1j4ba3h13al112449,nc,25,62167.0,silver,gray,santander consumer,19350,18700,29-12-2014
2010,hyundai,genesis,4.6,sedan,automatic,kmhgc4df7au092970,az,37,75250.0,red,beige,chapman scottsdale autoplex llc,13300,14300,18-12-2014
2010,jeep,grand cherokee,limited,suv,automatic,1j4rs5gt5ac112530,tx,34,100454.0,white,—,ancira chrysler jeep dodge,14550,12000,19-12-2014
2010,hyundai,elantra,gls,sedan,automatic,kmhdu4ad7au105896,in,19,67224.0,gray,tan,santander consumer,6250,2600,18-12-2014
2010,jeep,wrangler,unlimited sport,suv,automatic,1j4ba3h13al126822,nc,42,63829.0,blue,—,primeritus remarketing/coastal fcu,19550,20500,22-12-2014
2010,hyundai,santa fe,limited,suv,automatic,5nmsk4ag6ah394496,nv,27,91610.0,black,black,unique autos,11600,9800,19-12-2014
2010,hyundai,elantra,gls,sedan,automatic,kmhdu4ad3au130777,oh,45,82017.0,white,tan,condor capital corp,5575,5400,23-12-2014
2010,hyundai,accent,gls,sedan,automatic,kmhcn4ac2au517952,mo,23,111152.0,gray,gray,td auto finance,3425,3100,23-12-2014
2010,hyundai,accent,blue,hatchback,automatic,kmhcm3ac4au164286,fl,34,74197.0,silver,black,gettel hyundai,2975,4700,18-12-2014
2010,jeep,grand cherokee,laredo,suv,automatic,1j4ps4gk8ac148110,fl,29,102979.0,red,gray,wilde honda,9100,8300,08-01-2015
2010,jaguar,xf,premium,sedan,automatic,sajwa0gb4alr52290,ca,32,60042.0,black,black,jaguar land rover north scottsdale,19100,18500,18-12-2014
2010,hyundai,sonata,gls,sedan,unknown,5npet4ac0ah616007,on,34,192536.0,black,—,mountain hyundai,3050,3450,18-12-2014
2010,jeep,liberty,limited,suv,automatic,1j4pn5gkxaw158892,mi,38,64863.0,gray,black,jpmorgan chase bank n.a.,13550,14000,18-12-2014
2010,honda,odyssey,ex-l,minivan,automatic,5fnrl3h74ab100932,nc,36,50593.0,burgundy,beige,primeritus remarketing/marine fcu,16550,16300,22-12-2014
2010,hyundai,santa fe,gls,suv,automatic,5nmsgdabxah335649,va,28,97853.0,red,beige,blue knob auto sales inc,10100,9300,18-12-2014
2010,hyundai,genesis coupe,3.8 track,genesis coupe,unknown,kmhhu6kh0au028724,pa,34,50299.0,black,—,joshua motor car co inc,11850,14700,19-12-2014
2010,infiniti,m35,base,sedan,unknown,jn1cy0ap9am911796,fl,35,63076.0,gray,black,enterprise vehicle exchange / rental / tulsa,17000,16400,16-01-2015
2010,hyundai,sonata,gls,sedan,automatic,5npet4ac1ah642177,in,36,73611.0,white,tan,premier acceptance,6500,5750,31-12-2014
2010,hyundai,veracruz,limited,suv,automatic,km8nu4cc4au131882,il,41,62950.0,white,beige,mercedes benz of chicago,12550,13300,18-12-2014
2010,jeep,patriot,sport,suv,automatic,1j4nt2gb2ad622037,ga,32,125291.0,black,black,ge fleet services for itself/servicer,5475,5900,23-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a25a7170385,ga,23,77992.0,white,black,capital one auto finance,7875,7400,20-01-2015
2010,lexus,gx 460,base,suv,automatic,jtjbm7fx4a5013801,mn,34,100288.0,black,tan,autoporter leasing serv inc,28100,30000,18-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a22a7052603,fl,11,63421.0,red,red,santander consumer,8675,7200,18-12-2014
2010,land rover,range rover,hse,suv,automatic,salme1d40aa310028,fl,43,49880.0,gray,black,land rover palm beach,34100,34000,08-01-2015
2010,lexus,is f,base,sedan,automatic,jthbp5c29a5007384,nv,42,50805.0,silver,black,financial services remarketing (repos),34700,35500,19-12-2014
2010,lexus,rx 350,base,suv,unknown,2t2zk1ba9ac041372,pa,5,36065.0,silver,black,gnm auto sales inc,22600,24500,16-01-2015
2010,land rover,range rover,supercharged,suv,automatic,salmf1e45aa312515,il,34,84744.0,white,—,primo motor cars,37200,38000,18-12-2014
2010,jeep,wrangler,unlimited sahara,suv,unknown,1j4ba5h18al123488,il,34,206482.0,gray,—,tyson motor corporation,16650,13000,18-12-2014
2010,kia,sedona,base,minivan,automatic,kndmg4c32a6326844,fl,34,91859.0,white,gray,transfleet us llc,5725,5900,18-12-2014
2010,lexus,ls 460,l,sedan,unknown,jthdl5ef2a5002676,pa,2,94936.0,black,black,lexus financial services,26600,22400,09-01-2015
2010,kia,optima,lx,sedan,manual,knagg4a8xa5386563,ny,34,79915.0,blue,gray,fuccillo kia,6550,5600,18-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2bk1baxac064502,pa,25,57760.0,silver,black,classic lexus,23000,19500,21-01-2015
2010,lexus,hs 250h,base,sedan,automatic,jthbb1ba9a2015146,az,29,58122.0,black,beige,vip custom rides llc,15850,16000,18-12-2014
2010,kia,forte,ex,sedan,unknown,knafu4a27a5227757,pa,34,76564.0,gray,—,luxury fleet serv inc,5875,6200,19-12-2014
2010,lexus,rx 350,base,suv,automatic,jtjzk1ba2a2409987,pr,31,62425.0,blue,gray,ari,20700,16500,30-12-2014
2010,kia,soul,!,wagon,manual,kndjt2a28a7077666,va,37,112645.0,white,—,prince frederick chrysler jeep dodge inc,6025,5800,18-12-2014
2010,land rover,range rover,supercharged,suv,automatic,salmf1e41aa323351,tn,4,66115.0,white,tan,moss motor company,39100,39800,21-01-2015
2010,lexus,rx 350,base,suv,automatic,2t2zk1ba9ac012129,fl,27,72261.0,black,black,autonation nissan clearwater,20600,19000,23-12-2014
2010,kia,soul,!,wagon,manual,kndjt2a20a7087530,oh,36,121558.0,black,black,wells fargo dealer services,5925,3800,23-12-2014
2010,kia,soul,!,wagon,unknown,kndjt2a24a7107276,pa,3,39294.0,lime,gray,gateway one lending & finance,9575,7600,13-01-2015
2010,kia,soul,!,wagon,automatic,kndjt2a20a7031037,il,34,83117.0,black,—,primo motor cars,7650,7100,18-12-2014
2010,jeep,wrangler,unlimited sport,suv,automatic,1j4ba3h10al185519,ut,29,69096.0,black,gray,remarketing by ge/america first credit union,19050,19000,17-12-2014
2010,kia,rio,lx,sedan,manual,knadh4a35a6654353,va,27,48180.0,red,black,jpmorgan chase bank n.a.,6100,5100,18-12-2014
2010,kia,forte,ex,sedan,automatic,knafu4a27a5164546,ny,34,90808.0,white,gray,fuccillo autoplex of nelliston,5500,5500,18-12-2014
2010,jeep,wrangler,unlimited sahara,suv,automatic,1j4ba5h11al196069,mi,5,51561.0,silver,gray,kevins marysville auto sales inc,22000,23000,18-12-2014
2010,land rover,range rover,hse,suv,automatic,salme1d45aa314270,nc,35,64550.0,black,tan,hendrick motors of charlotte,33200,32800,23-12-2014
2010,jeep,wrangler,unlimited sahara,suv,automatic,1j4ha5h16al196658,fl,49,73517.0,blue,gray,the collection,20100,22800,18-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a24a7139337,ny,27,84003.0,red,gray,adk auto brokers inc,7375,6300,18-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a27a7162241,nc,29,127453.0,silver,black,regional acceptance corporation / greenville,5175,5100,22-12-2014
2010,kia,soul,!,wagon,unknown,kndjt2a26a7193769,in,38,49492.0,green,gray,consolidated asset recovery systems  inc.,9225,8000,23-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a20a7059842,in,2,213336.0,gray,gray,santander consumer,4850,2300,18-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a25a7103950,mn,33,88349.0,red,black,santander consumer,7175,7600,18-12-2014
2010,lexus,gx 460,base,suv,automatic,jtjbm7fx9a5008299,nc,42,94303.0,white,brown,fleet lease remarketing,27200,28500,09-02-2015
2010,jeep,wrangler,unlimited sahara,suv,automatic,1j4ba5h11al219057,wi,43,61476.0,green,gray,new look enterprises inc,22200,22300,14-01-2015
2010,land rover,range rover,hse,suv,unknown,salme1d42aa324142,tn,24,43242.0,black,beige,jpmorgan chase bank n.a.,34500,33000,21-01-2015
2010,kia,forte,ex,sedan,automatic,knafu4a29a5242423,fl,48,44170.0,—,brown,remarketing by ge/tmt auto wholesale inc,7250,8300,19-12-2014
2010,kia,optima,lx,sedan,automatic,knagg4a83a5385531,ga,19,71901.0,silver,gray,tdaf remarketing,6750,6000,18-12-2014
2010,kia,forte,lx,sedan,automatic,knaft4a20a5061567,ga,19,83275.0,white,gray,kia motors finance,4950,4400,18-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2bk1ba5ac006247,il,34,109274.0,silver,—,autobarn sales & leasing inc,18600,17600,18-12-2014
2010,lexus,hs 250h,base,sedan,automatic,jthbb1ba4a2012493,il,34,80186.0,blue,—,signature auto enterprises inc,14250,14700,18-12-2014
2010,lexus,es 350,base,sedan,automatic,jthbk1eg6a2397409,fl,36,59916.0,black,black,the collection,16200,17800,18-12-2014
2010,lexus,gs 350,base,sedan,unknown,jthce1ks3a0026045,pa,28,49948.0,black,black,td auto finance,19400,17200,19-12-2014
2010,kia,forte,lx,sedan,manual,knaft4a26a5065686,nc,19,116331.0,silver,gray,santander consumer,3575,2300,22-12-2014
2010,kia,forte,koup ex,koup,automatic,knafu6a25a5227378,pr,37,36533.0,orange,black,oriental bank,8225,7200,18-12-2014
2010,lexus,hs 250h,base,sedan,automatic,jthbb1ba0a2028190,il,34,50527.0,silver,—,mercedes benz of chicago,16400,16700,18-12-2014
2010,kia,rio,base,sedan,automatic,knadh4a3xa6596594,ny,34,100249.0,silver,gray,mjn,4750,3600,18-12-2014
2010,jeep,wrangler,unlimited sahara,suv,automatic,1j4ba5h17al140007,pa,48,59359.0,blue,gray,autocelli inc,21400,22900,19-12-2014
2010,kia,sedona,base,minivan,automatic,kndmg4c37a6324409,fl,34,70647.0,white,gray,sullivan auto group llc,7125,7500,18-12-2014
2010,jeep,wrangler,unlimited sahara,suv,automatic,1j4ba5h12al106699,oh,45,81938.0,blue,black,sullivan auto group llc,19400,21000,31-12-2014
2010,kia,forte,ex,sedan,automatic,knafu4a21a5296380,pa,34,42851.0,silver,—,progressive remarketing,7525,3600,17-12-2014
2010,jeep,wrangler,rubicon,suv,manual,1j4ba6d12al207575,mn,5,33049.0,green,gray,select lane,22500,22250,07-01-2015
2010,lexus,hs 250h,premium,sedan,automatic,jthbb1ba0a2033826,az,37,46807.0,red,tan,lexus financial services,17000,16500,30-12-2014
2010,kia,optima,lx,sedan,automatic,knagg4a86a5435127,mn,29,40634.0,red,beige,santander consumer,7550,7700,18-12-2014
2010,lexus,is f,base,sedan,automatic,jthbp5c29a5007112,fl,36,64475.0,black,black,jack f hyde auto brokers,32900,31500,07-01-2015
2010,jeep,wrangler,sport,suv,automatic,1j4aa2d19al117098,il,46,66826.0,blue,gray,chrysler capital,15800,17100,23-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2zk1ba0ac004193,fl,24,31447.0,black,black,lexus of palm beach,24300,20200,22-12-2014
2010,lexus,gx 460,base,suv,automatic,jtjbm7fx4a5000479,fl,43,104486.0,white,beige,florida auto and truck exchange inc,27500,27940,20-01-2015
2010,lexus,es 350,base,sedan,automatic,jthbk1eg2a2413816,nj,19,50364.0,black,gray,remarketing by ge/nextgear capital,17200,14600,31-12-2014
2010,kia,soul,!,wagon,manual,kndjt2a27a7101777,ne,32,47949.0,silver,black,dt credit corporation,9525,7500,18-12-2014
2010,kia,soul,!,wagon,automatic,kndjt2a26a7191181,nc,43,98854.0,green,black,santander consumer,6750,7900,22-12-2014
2010,kia,soul,!,wagon,unknown,kndjt2a22a7071748,ga,22,103063.0,blue,black,kia motors finance,6550,5000,18-12-2014
2010,kia,forte,lx,sedan,automatic,knaft4a27a5848855,fl,39,154590.0,black,gray,courtesy kia of brandon,2675,3900,18-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2bk1ba2ac004293,nj,34,63475.0,black,—,mount one inc,22300,20600,17-12-2014
2010,jeep,wrangler,sport,suv,automatic,1j4aa2d12al190071,ny,34,36815.0,black,—,hometown motors inc,17250,20700,17-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2zk1ba0ac012066,tx,37,97853.0,white,tan,hopper motorplex inc,18600,16000,23-12-2014
2010,jeep,wrangler,sahara,suv,automatic,1j4aa5d13al158795,va,44,75757.0,black,gray,ourismans rockmont chevrolet,17400,17800,18-12-2014
2010,kia,soul,!,wagon,unknown,kndjt2a26a7089282,nv,47,71209.0,green,black,towbin dodge,8150,9000,19-12-2014
2010,lexus,es 350,base,sedan,automatic,jthbk1eg4a2412568,fl,27,19878.0,beige,gold,david j leahy jr,19000,17450,22-01-2015
2010,kia,forte,ex,sedan,automatic,knafu4a2xa5141908,il,35,68501.0,burgundy,purple,wells fargo dealer services,6450,7300,18-12-2014
2010,kia,forte,koup sx,koup,unknown,knafw6a35a5179657,pa,46,46684.0,silver,black,magnum motors,8400,10600,19-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2zk1ba0ac001049,fl,34,74562.0,silver,gray,ferco motors corp,20400,18000,19-12-2014
2010,land rover,range rover,hse,suv,unknown,salme1d4xaa311459,pa,27,41486.0,black,beige,ingersoll auto of danbury,34900,33000,09-01-2015
2010,land rover,range rover,hse,suv,automatic,salmf1d4xaa324662,oh,49,84177.0,gray,gray,pauley motor car co preowned vehicles llc,31800,30700,06-01-2015
2010,jeep,wrangler,unlimited rubicon,suv,automatic,1j4ha6h10al221348,tx,5,27422.0,green,gray,steve landers toyota,27500,28700,07-01-2015
2010,jeep,wrangler,unlimited sport,suv,unknown,1j4ba3h19al171912,fl,45,56272.0,blue,—,the collection,21000,22500,18-12-2014
2010,kia,sedona,base,minivan,automatic,kndmg4c32a6327959,pr,34,78006.0,black,gray,oriental bank,6700,5100,18-12-2014
2010,kia,sedona,base,minivan,automatic,kndmg4c33a6360923,mo,33,67569.0,white,tan,baxter ford inc,7100,8000,17-12-2014
2010,kia,forte,ex,sedan,automatic,knafu4a26a5828397,mi,29,77435.0,gray,gray,the hertz corporation,6075,3500,18-12-2014
2010,lexus,es 350,base,sedan,automatic,jthbk1eg9a2407348,co,25,61419.0,gray,black,remarketing by ge/manheim ohio,16100,13100,31-12-2014
2010,lexus,rx 350,base,suv,automatic,2t2zk1ba4ac041067,fl,43,16954.0,black,black,braman motorcars,25500,25600,18-12-2014
2010,kia,optima,lx,sedan,automatic,knagg4a84a5442979,ga,35,46102.0,silver,gray,bank of america,7450,9500,18-12-2014
2010,land rover,lr2,hse,suv,automatic,salfr2bnxah190342,tx,41,54962.0,gray,black,laredo dodge chrysler jeep,15550,14500,07-01-2015
2010,kia,sportage,lx,suv,automatic,kndkgca35a7712933,tn,24,50763.0,blue,gray,genesee first fcu,10800,9300,23-12-2014
2010,lexus,es 350,base,sedan,automatic,jthbk1eg3a2385069,nj,44,41790.0,white,purple,luxury cars of smithtown inc,17450,19200,07-01-2015
2010,lexus,gs 350,base,sedan,unknown,jthce1ksxa0024955,co,35,41154.0,silver,black,justus motors company inc,20100,22100,31-12-2014
2010,land rover,range rover,supercharged,suv,automatic,salmf1e46aa326195,ga,25,36414.0,blue,tan,persichetti motorsports inc,45600,44000,23-12-2014
2010,kia,sportage,lx,suv,automatic,kndkg3a4xa7723869,ny,34,116393.0,white,—,danbury auto group inc,5775,4800,17-12-2014
2010,lexus,es 350,base,sedan,automatic,jthbk1eg9a2408709,fl,37,53619.0,gray,beige,santander consumer,16750,18500,18-12-2014
2010,lexus,is 250 c,base,convertible,automatic,jthff2c26a2500461,nj,34,118512.0,gray,—,john altimari auto co inc,16050,13600,17-12-2014
2010,kia,forte,ex,sedan,automatic,knafu4a21a5199924,nv,26,62176.0,gray,gray,prestige financial services,6500,5800,18-12-2014
2014,ford,e-series van,e-150,e-series van,automatic,1ftne1ew3eda55844,az,5,9655.0,white,gray,ge fleet services for itself/servicer,20000,19300,18-12-2014
2014,dodge,grand caravan,sxt,minivan,automatic,2c4rdgcg3er181816,fl,42,42563.0,gray,blue,avis corporation,15650,16200,09-01-2015
2014,ford,e-series wagon,e-350 super duty xlt,van,unknown,1fbne3bl8eda97999,mn,29,13349.0,—,gray,avis budget group,20400,20200,23-12-2014
2014,ford,c-max energi,sel,wagon,automatic,1fadp5cu2el500097,mi,44,7951.0,red,tan,ars-cpo,19350,19300,18-12-2014
2014,ford,e-series van,e-150,e-series van,automatic,1ftne1ew8eda27828,tx,42,22670.0,white,—,enterprise vehicle exchange/hapeville,18550,13600,18-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbne3bl1eda97861,il,42,20884.0,white,gray,avis budget group,18850,18600,18-12-2014
2014,fiat,500l,lounge,wagon,automatic,zfbcfachxez022547,va,5,18472.0,red,gray,chrysler group llc,12500,13100,15-01-2015
2014,ford,e-series van,e-250,e-series van,automatic,1ftne2ew8eda20318,pa,37,5718.0,white,gray,u-haul,23600,23200,16-01-2015
2014,dodge,journey,sxt,suv,automatic,3c4pdcbb5et250721,tn,44,28323.0,black,black,budget rent a car/atlanta,15100,15200,23-12-2014
2014,ford,e-series van,e-250,e-series van,unknown,1ftne2ew1eda13842,mi,47,6431.0,white,gray,u-haul,22400,22800,18-12-2014
2014,dodge,journey,sxt,suv,automatic,3c4pdcbg6et226021,mn,4,26804.0,silver,black,hertz corporation/gdp,15950,14700,14-01-2015
2014,ford,e-series wagon,e-350 super duty xlt,van,unknown,1fbss3bl9eda64800,ny,37,10380.0,white,gray,ford motor credit company,25000,24400,22-12-2014
2014,dodge,journey,sxt,suv,automatic,3c4pdcbg2et193714,nv,45,23982.0,silver,black,enterprise veh exchange/rental,16000,17000,19-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbss3blxeda93111,mo,41,14346.0,white,gray,ford motor credit company,24900,23800,14-01-2015
2014,ford,e-series van,e-250,e-series van,unknown,1ftne2ew4eda19327,pa,41,2980.0,white,gray,u-haul,22900,23800,19-12-2014
2014,dodge,journey,se,suv,automatic,3c4pdcab1et163691,nc,44,19412.0,silver,black,chrysler capital,13950,13700,22-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbss3bl7eda81708,mo,47,11558.0,white,gray,ford motor credit company,25200,25200,14-01-2015
2014,dodge,journey,sxt,suv,automatic,3c4pdcbb2et174200,fl,5,9424.0,white,black,fiserv/regions bank,15800,16900,18-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbss3bl4eda89880,ny,37,7944.0,white,gray,ford motor credit company,25300,24300,22-12-2014
2014,ford,e-series van,e-250,e-series van,unknown,1ftne2ewxeda13838,mi,43,12112.0,white,gray,u-haul,21800,21800,18-12-2014
2014,dodge,journey,sxt,suv,unknown,3c4pddbg9et113119,pa,44,33873.0,brown,black,enterprise veh exchange/rental,16150,16900,19-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbss3blxeda81752,mi,49,11218.0,white,gray,ford motor credit company,25200,25200,15-01-2015
2014,fiat,500l,easy,wagon,unknown,zfbcfabh2ez025976,va,5,5995.0,gray,gray,pv holding inc/gdp,13050,13400,18-12-2014
2014,dodge,journey,sxt,suv,unknown,3c4pddbg0et127958,pa,25,4247.0,blue,black,wheels of fortune auto  inc,19550,15500,07-01-2015
2014,fiat,500l,easy,wagon,automatic,zfbcfabh5ez011828,va,44,32216.0,black,gray,enterprise veh exchange/rental,11450,11500,18-12-2014
2014,dodge,journey,sxt,suv,automatic,3c4pdcbg3et144005,mi,34,31892.0,black,beige,avis rent a car/pv holding,15400,10000,18-12-2014
2014,ford,e-series van,e-250,e-series van,unknown,1ftne2ew2eda19519,pa,36,6656.0,white,gray,u-haul,22500,23000,14-01-2015
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbss3bl4eda71007,il,47,14425.0,white,gray,enterprise/ars,23900,24300,18-12-2014
2014,ford,c-max hybrid,sel,wagon,automatic,1fadp5bu6el500850,mo,43,27933.0,black,black,ford motor credit company,17650,17500,23-12-2014
2014,dodge,journey,limited,suv,automatic,3c4pdcdg2et171578,mi,5,8562.0,white,black,kevins marysville auto sales inc,18850,20200,18-12-2014
2014,dodge,journey,sxt,suv,automatic,3c4pddbg2et127914,va,4,23547.0,orange,gray,enterprise vehicle exchange/non program,17300,17700,18-12-2014
2014,ford,c-max hybrid,sel,wagon,automatic,1fadp5bu7el507404,mo,43,27588.0,white,black,ford motor credit company,17700,17000,23-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,unknown,1fbne3bl7eda67568,ny,42,15492.0,white,gray,ford motor credit company,20200,19500,07-01-2015
2014,dodge,grand caravan,se,minivan,automatic,2c4rdgbgxer309678,oh,19,6776.0,black,black,chrysler capital,15000,10000,23-12-2014
2014,ford,e-series van,e-150,e-series van,automatic,1ftne1ew6eda55840,az,5,2455.0,white,gray,ge fleet services for itself/servicer,20800,19700,18-12-2014
2014,ford,e-series van,e-250,e-series van,automatic,1ftne2ewxeda17386,mn,38,5417.0,white,gray,u-haul,22500,22800,18-12-2014
2014,dodge,journey,se,suv,automatic,3c4pdcab6et218166,nc,35,14282.0,blue,black,chrysler capital,14600,13700,22-12-2014
2014,ford,e-series van,e-250,e-series van,unknown,1ftne2ew5eda20325,pa,37,3614.0,white,gray,u-haul,22800,23600,19-12-2014
2014,fiat,500,pop,hatchback,manual,3c3cffar0et264216,fl,47,7072.0,red,gray,chrysler capital,11100,10800,18-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbss3bl7eda93082,mo,48,12335.0,white,gray,ford motor credit company,25200,25200,20-01-2015
2014,dodge,journey,sxt,suv,automatic,3c4pdcbgxet211196,nv,4,25600.0,black,beige,enterprise veh exchange/rental,15850,16900,19-12-2014
2014,ford,e-series van,e-250,e-series van,unknown,1ftne2ew9eda20313,pa,48,2768.0,white,gray,u-haul,22900,24300,19-12-2014
2014,ford,e-series van,e-250,e-series van,automatic,1ftne2ew8eda17385,mn,34,3703.0,white,gray,u-haul,22600,22800,18-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,automatic,1fbne3bl8eda82385,tx,49,15091.0,—,gray,avis budget group,20200,20000,18-12-2014
2014,dodge,journey,sxt,suv,automatic,3c4pddbg2et186803,co,3,22710.0,turquoise,black,hertz corporation/gdp,17700,17000,30-12-2014
2014,ford,e-series wagon,e-350 super duty xlt,van,unknown,1fbss3bl2eda89862,ny,37,6350.0,white,gray,ford motor credit company,25600,24400,22-12-2014
